latitude,longitude,Built_Height_2018
35.55375005916001,139.69458278955,1.0519015393771693
35.77041672496001,139.85291612225,2.5032317075801873
35.88708339116001,140.21124945415,0.626397403382791
35.88708339116001,139.96958278845,2.2155124441018668
35.81208339146001,139.81124945575,2.6585072959039917
35.70414238383616,139.4865587366625,2.479813863871695
35.62041672556001,139.80291612245003,0.0
35.47875005946001,139.40291612405002,3.5801482657974306
35.72041672516001,139.76958278925002,4.03345873139186
35.43708339296001,139.38624945745,1.3121239196943142
35.61208339226001,140.06958278805,1.3070606048353393
35.81208339146001,139.31124945775002,1.2181653729714577
35.82041672476001,139.67791612295002,3.97443576866815
35.45210561017163,140.1701881510887,0.0
35.4622664,139.3046219,0.5356172751261319
35.72875005846001,139.33624945765,2.5929643826149995
35.77041672496001,139.80291612245003,3.6007363426843026
35.59541672566001,140.16958278765003,1.071288688396186
35.87875005786001,140.17791612095,0.599747252778865
35.69541672526001,139.91958278865002,2.3222420990672896
35.8448528917171,140.1433342913666,1.1413833010955003
35.58708339236001,139.62791612315,3.8801938457196345
35.88708339116001,139.84458278895,3.1698218883033
35.6371018,139.545145,0.523689653149897
35.66208339206001,140.32791612034998,1.4978358326910004
35.87041672456001,139.78624945585,2.706459507624968
35.74541672506001,140.00291612165,2.9357820928120364
35.78708339156001,139.98624945505003,2.0574082875869344
35.68708339196001,140.09458278795,2.598343836266435
35.80375005816001,139.97791612175,2.2509281794992315
35.86208339126001,140.17791612095,0.5262941273818187
35.78708339156001,139.83624945565003,2.907514590129901
35.68708339196001,140.14458278774998,1.8514775757810156
35.72875005846001,139.39458279075,2.243130089285186
35.77875005826001,140.02791612155,2.1914379506550996
35.77041672496001,139.50291612365004,2.086661264305855
35.75375005836001,139.89458278875003,3.2906786022562065
35.87875005786001,139.71124945615003,1.4805958304279863
35.81208339146001,139.42791612395,2.2418259793090805
35.50375005936001,140.29458278715003,0.0
35.87875005786001,139.45291612385,2.5520441364514563
35.47041672616001,139.31958279105004,0.8454898770860365
35.62875005886001,139.74458278935003,6.919209587893257
35.47875005946001,139.56124945675003,3.122032091014091
35.74541672506001,140.08624945465,2.119143950887474
35.72875005846001,139.60291612325,2.020393978655747
35.56208339246001,140.24458278735,0.523689653149897
35.42875005966001,139.63624945645,2.4026795944026196
35.45375005956001,139.38624945745,2.7504378597189993
35.64541672546001,139.66958278965,3.9225230820273986
35.62041672556001,140.10291612125002,3.245964890354876
35.65375005876001,139.72791612275,3.8602426411679067
35.54541672586001,140.16124945435,2.312423117842478
35.88680521411181,139.3707321868394,0.5312581057387071
35.52875005926001,139.32791612435,1.8003188277202
35.47936369034196,140.0861156510635,0.0
35.70375005856001,140.21124945415,0.0
35.71208339186001,139.43624945725003,2.819052463417398
35.61430578612168,140.3363337329823,0.523689653149897
35.56208339246001,139.41958279065,2.6692783892835403
35.51208339266001,139.54458279015,4.393133381523606
35.51208339266001,139.59458278994998,2.65268115262226
35.78708339156001,140.17791612095,0.7092345070216572
35.54403382122693,139.7922276281077,1.0154238173632335
35.44541672626001,139.36124945755,4.21601255269779
35.60306365608096,139.7891265508266,0.0
35.87041672456001,139.72791612275,2.0472081418654304
35.75375005836001,139.84458278895,3.086724032589325
35.83708339136001,139.51958279025,2.0256873306834544
35.70375005856001,139.51124945695,2.4924162648724075
35.52041672596001,139.61958278985003,4.693928904590771
35.53708339256001,140.31958278705002,0.9282891739214443
35.46219389074151,140.1273366155728,0.554706864125325
35.62041672556001,139.65291612305003,3.586731144463582
35.55375005916001,139.40291612405002,3.4416313297079286
35.56208339246001,139.54458279015,2.4966310492283936
35.47041672616001,139.38624945745,1.9350381028651902
35.51959196595209,139.4117874824008,4.932210653395856
35.81208339146001,140.17791612095,1.1665847069771962
35.50461009686635,139.2960152749747,1.1821684016709868
35.63708339216001,139.46124945715002,0.0
35.79541672486001,140.21958278745,0.8404822985449745
35.853750057960006,140.02791612155,1.1232876764324153
35.68708339196001,139.28624945785003,2.109443634081444
35.853750057960006,139.90291612205,2.423152602762188
