latitude,longitude,Built_Height_2018
34.0777623,-118.7111146,0.0
34.05375006516001,-117.95541617985,1.7899870324162426
34.02041673196001,-118.47208284445,1.8340121310994908
34.08708339836001,-118.43041617795,2.787820347983208
34.19541673126001,-118.53041617755,1.3607492623228403
34.15375006476001,-118.57208284405002,2.0186437783645914
33.97273832108221,-117.775548841311,0.6238429220310042
34.02041673196001,-117.98874951305,1.2145375180134186
34.07026581030096,-118.1980218529612,3.2028998946963156
34.17041673136001,-118.30541617845,1.4905652397796374
34.12093730000001,-118.3134232,0.0
34.1125445,-118.3537833,0.0
33.7868545,-117.9396322,1.6825551797538205
33.87107205777386,-118.3303406878674,1.6182476549593496
34.12041673156001,-117.74708284735,0.6753932227194497
34.16208339806001,-118.57208284405002,3.447273283437276
34.09541673166001,-118.59708284395,0.0
34.0969184,-118.5801229,0.0
33.97041673216001,-118.21374951215,1.5378251425051792
33.92920718455919,-117.7976932851642,0.0
34.04541673186001,-118.13874951245,2.7372033809051133
34.02041673196001,-118.43874951125,1.5142792451057119
34.2030003,-118.2512004,0.0
34.03708339856001,-118.36374951155,1.708789605348513
34.1973833,-118.2158217,0.0
33.88708339916001,-118.10541617925,1.4903176226970114
33.95375006556001,-117.99708284635,3.258060470428907
34.02040911082593,-117.7399980063867,1.9556567448296276
34.00444526406935,-117.7054076519214,2.0538623390458994
34.1794987,-118.0597403,0.0
34.07788813625784,-118.1800864519276,1.7788571489758662
33.803750066160006,-117.87208284685,2.1463137078100045
33.83708339936001,-118.31374951175002,2.3733141461891303
34.1769022,-118.0182335,0.523689653149897
34.02041673196001,-118.36374951155,1.9484803442978191
33.92041673236001,-117.83041618035,0.0
33.77875925744221,-118.1285068695413,1.579728765102145
33.88663688994881,-117.9467602234476,1.9705914809974714
34.06531241813951,-118.6735302940071,0.523689653149897
33.75374139415982,-117.9810184320723,1.5243002954544256
33.92875006566001,-118.42208284465,1.4537241329546513
34.14541673146001,-118.74708284335,2.1078342728731863
34.07875006506001,-118.45541617785,3.0105173033498844
33.74541673306001,-117.95541617985,1.6809026678478236
34.19541673126001,-118.13874951245,1.7913622611349178
34.03708339856001,-117.73874951405,1.644749075496301
33.73708339976001,-118.33874951165,1.8805010147605752
34.10375006496001,-118.10541617925,2.15191131221112
33.96208339886001,-118.23041617875,1.4281864113338663
33.9946958,-117.7732904,0.0
33.77875006626001,-117.97208284645,1.4466855749295084
34.02041673196001,-117.97208284645,1.8234995423628777
33.803750066160006,-117.97208284645,1.4729074149040273
34.18708339796001,-118.20541617885002,2.5329753237141373
33.96208339886001,-117.99708284635,1.5737228272465011
33.76208339966001,-117.81374951375,1.5875797948296193
