latitude,longitude,Built_Height_2018
51.49541666206001,-0.1970833175500104,2.2670449651046702
51.528749995260014,-0.0637499847499896,2.2436233257329503
51.54541666186001,-0.0387499848499999,3.9275441451615043
51.51937102841067,-0.006894379664165,2.734402381215318
51.528749995260014,-0.1137499845499974,3.608609347304144
51.528749995260014,0.0195833482499949,1.9016750221866505
51.54541666186001,-0.1720833176499923,2.693892865767289
51.54541666186001,0.0279166815500104,2.6455918525729243
51.49541666206001,-0.0970833179499948,3.124795333843364
51.53708332856001,-0.1387499844499871,2.3409041765240706
51.53708332856001,-0.13041665115,1.7733582318186534
51.50374999536001,-0.0887499846500077,3.0145395077400368
51.49541666206001,-0.2304166507499871,2.4096118738574055
51.51208332866001,-0.0220833182499973,1.8931517605244952
51.528749995260014,-0.047083318149987,2.6119500903048216
51.54541666186001,-0.1470833177500026,1.9656175639960807
51.478749995460014,-0.1387499844499871,1.5298037074759863
51.53708332856001,-0.1137499845499974,2.6468801805808755
51.478749995460014,0.0112500149500078,1.3409598728876335
51.528749995260014,-0.0387499848499999,1.8350355617685457
51.49541666206001,-0.1470833177500026,2.864388464316211
51.54541666186001,-0.0220833182499973,4.175462483584756
51.50374999536001,-0.1970833175500104,1.8787442220017097
51.53708332856001,-0.0137499849500102,2.6530457360638025
51.47851884470636,-0.2292539715083336,0.9956925615069246
51.55374999516001,-0.0220833182499973,0.0
51.48708332876001,-0.2304166507499871,0.523689653149897
51.55374999516001,-0.1554166510499897,1.9950884916929312
51.53708332856001,0.0195833482499949,1.6137976393691624
51.53708332856001,0.0112500149500078,2.3484853146189293
51.47041666216001,0.0195833482499949,1.5915556521740521
51.52041666196001,-0.0220833182499973,3.5656100765509358
51.50374999536001,-0.0804166513499922,3.9743195015103545
51.55374999516001,-0.047083318149987,3.882177978728624
51.528749995260014,-0.0887499846500077,3.0814714339983706
51.49541666206001,-0.0554166514500025,1.2910319185711174
51.54541666186001,-0.0304166515500128,1.763866077174863
51.52041666196001,-0.0304166515500128,2.6352954168685025
51.55374999516001,0.0195833482499949,2.6372447895932023
51.54541666186001,-0.1220833178500129,1.6011485916651071
51.528749995260014,-0.1887499842499949,2.5284427025058247
51.528749995260014,-0.0804166513499922,2.6971958918617944
51.48708332876001,-0.047083318149987,2.5076192944988773
51.52041666196001,-0.1554166510499897,2.598311872786629
51.55374999516001,-0.1887499842499949,1.5808880405603774
51.50374999536001,-0.0054166516499947,1.637464198904899
51.47041666216001,-0.0554166514500025,2.231965046017023
51.47041666216001,-0.0720833180500051,2.1084140104881763
51.50374999536001,-0.1470833177500026,1.4834879260352292
51.51208332866001,-0.1720833176499923,1.1034467458860204
51.47041666216001,-0.1887499842499949,1.614474865597563
51.52041666196001,0.0195833482499949,2.6994794827222206
51.55374999516001,-0.2054166508499975,1.9589845426209829
51.528749995260014,-0.1220833178500129,2.314368495132202
51.53708332856001,-0.1637499843500052,2.0596269526290043
51.478749995460014,-0.0720833180500051,1.7178196879373502
51.47020803052389,-0.0397731843395958,1.3133445250794251
51.54541666186001,-0.1137499845499974,3.1176564904003286
51.478749995460014,-0.0137499849500102,2.2797566412519714
51.53708332856001,-0.1554166510499897,1.2992535248925987
51.50374999536001,0.0279166815500104,1.9356352206223257
51.51208332866001,-0.1887499842499949,2.614587876475854
51.54541666186001,-0.2220833174500001,1.8504058003487536
51.478749995460014,-0.047083318149987,2.538117848071507
51.49541236224224,-0.0289844591001156,1.6971333233500732
51.53708332856001,-0.1220833178500129,2.8893341623594546
51.52041666196001,0.0112500149500078,2.0907136342300743
51.51208332866001,-0.047083318149987,3.35214757027211
51.52041666196001,-0.0720833180500051,2.810837050020129
51.4869383,-0.15614746,1.0147181236606304
51.47041666216001,-0.1637499843500052,1.4106027017770575
51.51208332866001,-0.0720833180500051,4.012981328053819
51.47041666216001,-0.0637499847499896,2.32617041073551
51.53708332856001,-0.0804166513499922,2.496679393991601
51.55374999516001,-0.0970833179499948,1.7434248325233521
51.53708332856001,-0.213749984150013,1.4042929110915034
51.52094977883382,-0.1966164237183629,2.4885524794790466
51.55374999516001,-0.1720833176499923,2.0878688845272944
51.478749995460014,-0.1637499843500052,1.0154980325679093
51.528749995260014,-0.13041665115,2.851580697957741
51.478749995460014,-0.0304166515500128,1.8638716148477397
51.47041666216001,-0.1054166512500103,3.1905500051860747
51.53708332856001,-0.0637499847499896,2.1990967999602375
51.48708332876001,0.0279166815500104,3.2188185067269544
51.48708332876001,-0.0554166514500025,2.07100635098362
51.478749995460014,-0.1054166512500103,2.888670720381721
51.54541666186001,0.0029166816499923,3.343302276550904
51.50374999536001,-0.1387499844499871,1.433111783800301
51.49582210242038,-0.0214733625285319,3.7495219462051437
51.47041666216001,-0.1804166509500078,1.2867630959570833
51.50374999536001,-0.0720833180500051,0.0
51.48708332876001,-0.1887499842499949,3.0386203938827654
51.55374999516001,-0.0887499846500077,2.1399635632311944
51.49541666206001,-0.1054166512500103,2.241275807912911
51.5540212,-0.0296331,0.0
51.478749995460014,-0.0554166514500025,2.2361524616434245
51.478749995460014,-0.213749984150013,2.1204388713631355
51.51208332866001,-0.0637499847499896,2.25776257079711
51.49541666206001,-0.0137499849500102,2.4251910736868485
51.47041666216001,-0.0054166516499947,0.6689552285141088
51.50374999536001,-0.1804166509500078,0.0
51.52985232862932,0.0024744780400143,1.6142489237496804
51.478749995460014,-0.1720833176499923,1.4208145341458664
51.478749995460014,-0.2054166508499975,2.1012040483025713
51.50374999536001,0.0195833482499949,1.9753420531837143
51.55374999516001,-0.0720833180500051,2.7086150447944197
51.52041666196001,-0.13041665115,3.263587155859202
51.53708332856001,-0.1054166512500103,2.0836570967475403
51.49541666206001,-0.1887499842499949,2.3780449409722424
51.55374999516001,-0.0804166513499922,2.1504495823252183
