latitude,longitude,Built_Height_2018
40.728750038460014,-73.97208302245001,2.1552063474356737
40.82041670476001,-74.15541635505001,2.3807348675697098
40.754005,-73.9559633,1.1845789474777697
40.82041670476001,-73.69708302355001,1.377359683919541
40.85375003796001,-73.84708302295,2.719649836882372
40.85375003796001,-73.91374968935,3.8069083787627607
40.83795305463652,-73.65228961213799,0.6580359044969579
40.87041670456001,-74.16374968835001,1.6891780127697298
40.80375003816001,-74.13041635515,1.8733865434708918
40.84541670466001,-73.71374969015001,1.7791348317066853
40.7211445,-73.83158689999999,0.0
40.75375003836001,-74.13874968845,0.7774053677230544
40.77041670496001,-73.79708302315001,3.394216304219451
40.78556337300338,-74.10552593752375,0.5237302068149016
40.73708337176001,-73.64708302375,1.9748306375068103
40.77875003826001,-73.73874969005,1.051765095272745
40.71208337186001,-73.96374968915,4.278719706012698
40.87041670456001,-74.01374968895,1.8884928835709471
40.72041670516001,-73.92208302265,2.2423723550420234
40.72041670516001,-74.01374968895,2.0492248376694726
40.74426060768667,-74.07175403925966,3.0681548489957318
40.82875003806001,-73.85541635625,3.4508084443038762
40.69541670526001,-74.08874968865001,2.2211398144935526
40.83708337136001,-74.12208302185,1.6186007515253373
40.85375003796001,-73.70541635685001,0.0
40.67875003866001,-73.80541635645001,1.9269175810485972
40.67041670536001,-73.78041635655,1.2860627960916977
40.73586283379167,-74.08847906261272,1.1620582786930964
40.83708337136001,-73.84708302295,3.134887403048773
40.72041670516001,-73.90541635605001,2.3930294203055356
40.73765884879935,-73.82995204864355,1.2720052576727934
40.67875003866001,-73.76374968995,1.5775946035098136
40.87041670456001,-74.03041635555,2.6933347035011677
40.728750038460014,-73.79708302315001,1.6768405091079135
40.71208337186001,-73.82208302305,2.869229533104656
40.83708337136001,-74.09708302195,2.92611094268133
40.67875003866001,-73.73041635675,2.620891873780693
40.75375003836001,-73.81374968975001,2.48419565740967
40.77041670496001,-73.70541635685001,0.7362477927219477
40.87041670456001,-74.14708302175,2.510936504387547
40.87875003786001,-73.91374968935,3.6147351482090624
40.84541670466001,-73.86374968955,2.299090750871684
40.728750038460014,-73.71374969015001,1.8376106196104578
40.67041670536001,-73.84708302295,1.5608843959245924
40.76208337166001,-74.17208302165001,3.8286603258580874
40.70375003856001,-73.89708302275001,2.135022009253108
40.81208337146001,-74.16374968835001,1.7794516697002671
40.74541670506001,-73.64708302375,1.9607259529551915
40.75375003836001,-73.82208302305,4.912956252703911
