latitude,longitude,NDVI
34.0777623,-118.7111146,7.840123126942673
34.05375006516001,-117.95541617985,3.8039150755243814
34.02041673196001,-118.47208284445,4.100217504195799
34.08708339836001,-118.43041617795,5.54624410142168
34.19541673126001,-118.53041617755,4.587682790074584
34.15375006476001,-118.57208284405002,5.818312498588857
33.97273832108221,-117.775548841311,5.317036825191352
34.02041673196001,-117.98874951305,3.8636346531598322
34.07026581030096,-118.1980218529612,3.220303903786379
34.17041673136001,-118.30541617845,4.011974019914052
34.12093730000001,-118.3134232,6.396015684385606
34.1125445,-118.3537833,6.116759864831303
33.7868545,-117.9396322,4.29634758525186
33.87107205777386,-118.3303406878674,4.046970369757133
34.12041673156001,-117.74708284735,5.999578538582535
34.16208339806001,-118.57208284405002,5.731461342204093
34.09541673166001,-118.59708284395,7.6528362095566385
34.0969184,-118.5801229,7.317134664448977
33.97041673216001,-118.21374951215,3.5533336845511814
33.92920718455919,-117.7976932851642,6.818455494426926
34.04541673186001,-118.13874951245,4.403519202835834
34.02041673196001,-118.43874951125,4.954805789073612
34.2030003,-118.2512004,7.915346463863447
34.03708339856001,-118.36374951155,3.3600635202564892
34.1973833,-118.2158217,7.312054549149174
33.88708339916001,-118.10541617925,3.782164655944488
33.95375006556001,-117.99708284635,5.7460243393968575
34.02040911082593,-117.7399980063867,3.590437341481587
34.00444526406935,-117.7054076519214,3.6154992436272773
34.1794987,-118.0597403,6.73092698933552
34.07788813625784,-118.1800864519276,4.9949575151839
33.803750066160006,-117.87208284685,2.7239578237538664
33.83708339936001,-118.31374951175002,4.040610818011455
34.1769022,-118.0182335,6.66296633576928
34.02041673196001,-118.36374951155,6.151906736609193
33.92041673236001,-117.83041618035,6.322372827780328
33.77875925744221,-118.1285068695413,7.609071957010936
33.88663688994881,-117.9467602234476,5.257956965778838
34.06531241813951,-118.6735302940071,7.297717334858622
33.75374139415982,-117.9810184320723,3.714505046247864
33.92875006566001,-118.42208284465,4.482054022322402
34.14541673146001,-118.74708284335,4.0179196363390055
34.07875006506001,-118.45541617785,7.028772267838731
33.74541673306001,-117.95541617985,3.355961797532945
34.19541673126001,-118.13874951245,6.270856695591966
34.03708339856001,-117.73874951405,4.6108255375514595
33.73708339976001,-118.33874951165,5.1265136862069225
34.10375006496001,-118.10541617925,4.268726810214418
33.96208339886001,-118.23041617875,2.678236786055648
33.9946958,-117.7732904,6.441398047730505
33.77875006626001,-117.97208284645,4.24234784113915
34.02041673196001,-117.97208284645,2.789999322651293
33.803750066160006,-117.97208284645,3.923956318534518
34.18708339796001,-118.20541617885002,5.425036313416772
33.96208339886001,-117.99708284635,6.875841982072838
33.76208339966001,-117.81374951375,4.787613549984572
34.04541673186001,-117.94708284655002,4.197417043598678
34.09541673166001,-118.31374951175002,3.4711110776617926
34.05375006516001,-118.50541617765,5.736089891699468
34.0968666,-118.7057853,6.63320062316081
34.01208339866001,-118.08874951265,3.915752873087431
34.15375006476001,-118.07208284605,4.905698007842193
34.03708339856001,-117.84708284695,5.111762536595645
33.97875006546001,-118.41374951135,2.8315433766585634
33.88803336673881,-118.0137072245773,3.1292757637106665
33.88708339916001,-118.06374951275,3.6358573353101886
34.12041673156001,-118.11374951255002,6.073447178090027
33.83708339936001,-118.07208284605,3.785024572705858
33.92041673236001,-118.03041617955,4.096002890021149
33.87041673256001,-118.35541617825,2.8806135274062816
34.12041673156001,-117.69708284755,4.0537438568235356
33.99541673206001,-118.39708284475,3.9855574203550814
33.88708339916001,-118.13874951245,3.6110212160667112
34.05375006516001,-118.41374951135,3.523567971942711
34.01971203531433,-117.8803180060127,4.977158296392742
34.19541673126001,-118.65541617705,4.274521904704563
33.76208339966001,-117.90541618005,4.164076435038496
34.1285731795913,-118.7507580998999,5.7404550278089275
33.94541673226001,-117.92208284665,4.971814767707024
33.79541673286001,-117.83874951365,3.673713601914639
33.87041673256001,-117.82208284705,4.213146585786214
34.14541673146001,-118.59708284395,5.902416629663358
33.72875006646001,-117.83041618035,4.074402992376064
33.78708339956001,-118.38041617815,5.629219317985114
34.11208339826001,-117.71374951415,5.51041988093715
33.90679550953774,-117.9686572449587,5.591513573315472
34.17041673136001,-118.52208284425,3.569853466896464
34.13728161602933,-118.4477607607493,6.143364616808785
33.88708339916001,-118.35541617825,3.1066222125219194
34.15375006476001,-118.04708284615,5.685100586282936
34.1665647788768,-118.6959784869995,5.738836917009731
34.0616913,-118.521286,7.678914134762288
33.84541673266001,-118.29708284515002,3.5991676137005064
34.03708339856001,-118.23041617875,2.413355811275598
33.803750066160006,-118.26374951195,3.3070045382363347
33.75375006636001,-117.87208284685,3.4272339336649837
33.90375006576001,-117.83041618035,4.355690858050289
33.86208339926001,-117.79708284715,3.3150574617486135
34.00375006536001,-118.06374951275,3.9555282943606955
34.14541673146001,-118.56374951075,5.854964589714836
34.1022995,-118.5537395,7.315554184133482
34.11128525521836,-118.7109266642441,6.929013855544099
34.04541673186001,-118.05541617945,3.05130540147963
34.16208339806001,-118.31374951175002,3.7520978994663996
34.12041673156001,-118.34708284495,5.548690082862324
33.7959924690238,-117.7634134363041,5.649916084021344
33.82875006606001,-117.79708284715,5.39993678078738
33.96208339886001,-117.77208284725,6.468190952126499
34.12041673156001,-117.79708284715,4.479005953142522
34.15356822071782,-117.7714112571751,7.03430394894296
34.02041673196001,-118.16374951235,3.1831249858885684
34.18708339796001,-118.16374951235,5.043651361094596
34.1119905,-118.6526111,7.107909175064535
34.11981,-118.5241189,7.42449443445146
33.83708339936001,-118.17208284565,4.242837037427279
33.7381071,-118.1050506,0.0
33.78708339956001,-118.41374951135,5.930207637841357
33.86208339926001,-117.87208284685,3.024813540953255
33.85679178130346,-118.2712608911651,5.409080988327024
34.12875006486001,-118.13874951245,6.008346441285156
33.82875006606001,-118.17208284565,4.699520587637634
33.74541673306001,-118.30541617845,5.04338794770868
34.08708339836001,-117.88041618015,3.9103340834343085
34.16208339806001,-118.29708284515002,4.169457594207916
33.77041673296001,-117.78874951385,5.23142747476876
33.81208339946001,-118.06374951275,4.019763530040415
34.12875006486001,-118.47208284445,4.9142024971588985
33.82875006606001,-118.24708284535,3.310052607416216
33.73833566243086,-118.3760624751449,0.0
33.78675752657796,-118.2404897897752,2.433149445702975
34.0939999,-118.5136135,7.515146269690151
33.75375006636001,-118.39708284475,5.495668731325872
33.99541673206001,-118.26374951195,3.597135567580585
34.03708339856001,-118.48041617775002,4.74486532049883
34.10371254266435,-118.3643818383501,5.255285201435979
34.0607489,-118.5136039,7.404776060991487
33.82041673276001,-118.31374951175002,4.001475114961128
34.12041673156001,-117.78041618055,4.291229839468357
33.98708339876001,-117.73874951405,4.752316156271873
34.18708339796001,-118.33041617835,4.519571614573533
33.79541673286001,-118.33874951165,3.653807076036155
33.97962147821953,-118.1390150574816,2.4883533652941576
33.92041673236001,-118.10541617925,3.7078820811162707
33.97041673216001,-117.71374951415,4.33702613813398
34.07348997355035,-118.6220448962932,6.9375936058282095
33.79541673286001,-117.73041618075,5.670274175704256
33.97041673216001,-118.06374951275,3.8511789630543913
34.08777994677219,-117.7797908243482,4.362012779312266
34.12041673156001,-117.71374951415,4.340375251183479
33.9145836,-117.8073059,6.511052073063347
