latitude,longitude,Built_Surface_2020
1.328750196060014,103.70291626685002,9.074017013455434
1.363145019707596,103.6271123150691,0.0
1.408261667961028,103.9261761025099,0.0
1.3454168626600025,103.92791626595,0.0
1.4454168622600037,103.90291626605,9.20569334465076
1.3120835294600113,103.76124959995002,8.891791757693282
1.186583254503652,104.0944848876096,2.881035766975652
1.463341071474021,103.9950008643543,5.394747740935662
1.4200635,103.8621222,2.124333062353973
1.2704168629600048,103.80291626644998,6.330818647256247
1.295416862860009,103.81124959975,9.114542382575696
1.453750195560005,104.06958293205004,0.0
1.42200915465478,104.0960090584036,0.0
1.428528059437603,103.6034770127604,0.0
1.4709601,103.8943899,8.823824935726464
1.37507406182302,103.6278580556021,7.626163973797972
1.420416862360014,103.63624960045,8.611625667794543
1.4179909,103.851336,0.0
1.2870835295600074,103.87791626615,7.429747689249984
1.34585520129143,103.7969462029764,7.683220283910476
1.3642354,103.9937336,8.654584312901926
1.4620835288600065,103.76958293325004,8.840885571955523
1.434620708049213,103.9943112322206,0.0
1.319595139733132,103.7691726005064,8.739753296034149
1.431257973340404,103.9865657272665,0.0
1.369933461377024,104.1130438651969,1.5134054092433589
1.4528144,103.7693962,4.74209432463057
1.354308218357318,103.8521391192398,8.324795335344144
1.30375019616001,103.76124959995002,6.524329931170913
1.3870835291600088,103.61124960055002,0.0
1.380441722811827,103.6412902022606,0.0
1.3870835291600088,103.84458293295,9.300762111143591
1.452412567638386,104.0860943226356,0.0
1.3861719,103.9443178,3.5568354476285293
1.469642469562698,103.9695528104323,6.94080070373833
1.3454168626600025,103.86958293285,9.203552539704024
1.3620835292600049,103.96124959915,7.855741629307507
1.187083529960006,104.10291626525004,0.0
1.4620835288600065,103.80291626644998,9.750208457974377
1.4592053,103.7884778,0.0
1.3454168626600025,103.71124960014998,8.98292010084629
1.311527,103.735497,6.293808620290349
1.467925095943571,103.8043720637519,9.4271159872884
1.3290867,103.9368033,8.976489772410911
1.3704168625600062,103.96958293245,8.465499571345768
1.460958475820055,103.7933748948416,7.683220283910476
1.279149225109496,103.8197903886966,5.235522524553194
1.328750196060014,103.80291626644998,8.89873919429249
1.185503069214156,104.0192270320769,9.040532772266667
1.4370835289600024,103.83624959965,8.12490410466103
1.3204168627600126,103.71958293345,8.113331297634994
1.3120835294600113,103.78624959985,8.338028118446733
1.37764217717283,104.1152645514531,0.0
1.419078,103.6622311,0.0
1.346137978957776,103.7858766604936,0.0
1.344810431442727,103.7527523157436,6.908153150179021
1.304507474520952,103.8696206399944,7.444159664092584
1.328750196060014,103.94458293255002,9.200691587013434
1.336159939928014,103.8119325620629,1.5134054092433589
1.362979379420233,103.6191118022438,5.271027808014992
1.17572679344893,104.0884975763973,0.0
1.30375019616001,103.78624959985,7.890375831093303
1.3120835294600113,103.79458293315002,8.236658731031108
1.453200748981857,103.6126577548124,0.0
1.321516352148922,104.0171195557029,0.0
1.4370835289600024,103.95291626585004,0.0
1.3704168625600062,103.95291626585004,0.7567027046216794
1.387778034777254,104.1378171087746,0.0
1.3620835292600049,103.76958293325004,7.954271663419893
1.3704168625600062,103.77791626655,6.888482505574938
1.295416862860009,103.80291626644998,8.198473546668348
1.4620835288600065,103.61124960055002,0.0
1.3870835291600088,103.89458293274998,8.899997628137184
1.4216,103.6130967,8.01392586420204
1.4620835288600065,103.92791626595,6.848044873785822
1.278750196260006,103.83624959965,9.159830473337452
1.436799898722062,103.9177475493399,7.863894701103689
1.178906218585105,104.0774919505376,0.0
1.4704168621600076,103.91958293265004,8.176125559710352
1.4704168621600076,103.90291626605,0.0
1.187083529960006,104.01124959895004,8.91001321434456
1.3454168626600025,103.71958293345,8.891791757693282
1.328750196060014,103.76958293325004,9.229666860533074
1.437701941514851,104.0783684634409,0.0
1.429227902171343,103.6287929806651,5.533678310845451
1.369512294969607,104.0121026256016,0.0
1.441361712094347,104.0687065763136,0.0
1.460356982483833,103.8430047181403,0.0
1.4620835288600065,103.91958293265004,9.291794948472301
1.453620844635371,103.8940739525623,8.776277695216514
1.352794618147581,104.0301914016594,0.0
1.4037501957600114,103.81124959975,0.0
1.385300910620645,103.9200160128078,0.0
1.4452,103.7701,9.148370350522582
1.41269630546688,104.1037722243057,7.917777193129165
1.3787501958600077,104.11958293185,0.0
1.3870835291600088,103.83624959965,9.215157567249307
1.420416862360014,104.10291626525004,5.8579890063491895
1.3559987,103.9925215,8.71879747472414
1.394732044243143,103.6365970588608,8.558341398481303
1.3120835294600113,103.77791626655,3.8496968916364254
1.295416862860009,103.76958293325004,8.253842053878198
1.328750196060014,103.86958293285,8.2452842004955
1.448507625634865,103.9529285225624,0.0
1.471113751916316,103.6449121621367,8.653796656850885
1.462649414507167,103.6600696234913,2.95635468035797
1.279898727364317,103.7770900148654,6.099550412640941
1.418620302729003,103.8013408553044,8.605466024373854
1.337083529360001,103.86124959955004,8.263460541115672
1.327761152550587,103.7623884170799,9.215157567249307
1.453284061695501,103.6207548376792,3.3744639668982765
1.378551562548534,103.8504713700487,7.748331901322983
1.4620835288600065,103.91124959935,9.1044208413135
1.328750196060014,103.74458293335,7.415142906355154
1.3204168627600126,103.72791626675,8.025895510761892
1.2704168629600048,103.81958293305,0.0
1.3954988,103.9191245,4.027117383203368
1.328750196060014,103.81958293305,9.087869796805292
1.372365890064667,103.983633978886,6.490563592874613
1.295416862860009,103.88624959945004,4.413763649479246
1.4620835288600065,103.97791626575004,8.2038410642577
1.4704168621600076,103.68624960025,8.54056878407755
1.428750195660001,103.84458293295,9.432727813160417
1.453750195560005,103.77791626655,6.0954540054352595
1.401450353753405,103.6353624601005,4.540216227730076
1.3120835294600113,103.82791626635004,8.053552246072293
1.4043241,103.6034482,8.525164701299197
1.1869385,104.0717443,0.0
1.39541686246001,103.87791626615,7.421251994705729
1.456089,103.8784601,8.535311833761728
1.3204168627600126,103.84458293295,9.529629757752563
1.328838989857625,103.8273933197248,5.111441642302276
1.4704168621600076,103.88624959945004,9.149121428116285
1.3537501959600036,103.74458293335,6.94080070373833
1.3724744,104.130981,7.490870157591264
1.3704168625600062,103.75291626665,9.172397196733542
1.3704168625600062,103.61958293384998,3.270414678581689
1.458970559442087,103.9544949820681,0.0
1.373876918372895,103.7381942777606,0.0
1.397457872486852,103.6082117683296,0.0
1.3537501959600036,103.96124959915,9.10832485515121
1.327805913237102,103.6779179088452,9.21821585738906
1.3158083,103.9712219,0.0
1.3960728,103.8629885,6.7996108970333395
1.3204168627600126,103.91958293265004,8.959651013284265
1.3704168625600062,103.84458293295,9.133747015963419
1.3454168626600025,103.73624960005004,8.617750751597717
1.3120835294600113,103.80291626644998,8.916226613242483
1.355909927104192,104.1304109976973,8.262333343039911
1.316917508958601,104.0125057872248,0.0
1.4704168621600076,103.66124960035,9.185547328282412
1.295416862860009,103.78624959985,1.1993454110196395
1.30375019616001,103.91958293265004,7.1265144697422445
1.453750195560005,103.65291626705,5.716577816369256
1.388541741480238,103.8871476738743,8.542315490433195
1.3870835291600088,103.77791626655,0.0
1.3454168626600025,103.70291626685002,9.142091193447508
1.3787501958600077,103.94458293255002,9.015364595200495
1.4704168621600076,103.61958293384998,2.617761262276597
1.305949,103.934681,7.269892832608178
1.369846707685683,103.8777629106556,5.198823565046129
1.1787501966600047,104.01958293225,8.983502802348989
1.4370835289600024,103.77791626655,8.886074420706773
1.388507567826107,103.854574137269,9.187240435673003
1.3204168627600126,103.76124959995002,8.334339078645852
1.2870835295600074,103.83624959965,7.55953868890273
1.352883051474257,104.132672467389,6.215797495335515
1.3335445,103.9667775,9.002845715629057
1.38748851786458,103.6439000129303,0.0
