latitude,longitude,Built_Surface_2020
34.0777623,-118.7111146,0.0
34.05375006516001,-117.95541617985,9.22407321256828
34.02041673196001,-118.47208284445,8.973848227593532
34.08708339836001,-118.43041617795,8.531793083771321
34.19541673126001,-118.53041617755,9.307710050200562
34.15375006476001,-118.57208284405002,8.374248685641417
33.97273832108221,-117.775548841311,8.88988930370142
34.02041673196001,-117.98874951305,6.045059308850291
34.07026581030096,-118.1980218529612,8.834560768916406
34.17041673136001,-118.30541617845,6.8124544715185245
34.12093730000001,-118.3134232,0.0
34.1125445,-118.3537833,0.0
33.7868545,-117.9396322,9.072407244808797
33.87107205777386,-118.3303406878674,8.914055943964424
34.12041673156001,-117.74708284735,5.512883563269848
34.16208339806001,-118.57208284405002,8.626672497860199
34.09541673166001,-118.59708284395,0.0
34.0969184,-118.5801229,0.0
33.97041673216001,-118.21374951215,8.911880950025779
33.92920718455919,-117.7976932851642,0.0
34.04541673186001,-118.13874951245,9.325101900060798
34.02041673196001,-118.43874951125,8.704223936945578
34.2030003,-118.2512004,0.0
34.03708339856001,-118.36374951155,8.95368057871824
34.1973833,-118.2158217,0.0
33.88708339916001,-118.10541617925,8.633918262773982
33.95375006556001,-117.99708284635,8.142036489670812
34.02040911082593,-117.7399980063867,8.003254310610034
34.00444526406935,-117.7054076519214,8.98466727311474
34.1794987,-118.0597403,0.0
34.07788813625784,-118.1800864519276,7.830073075996591
33.803750066160006,-117.87208284685,9.178017555763242
33.83708339936001,-118.31374951175002,6.906201958883221
34.1769022,-118.0182335,3.0268108184867177
34.02041673196001,-118.36374951155,8.324262673104066
33.92041673236001,-117.83041618035,0.0
33.77875925744221,-118.1285068695413,8.553169539273185
33.88663688994881,-117.9467602234476,7.394112509753362
34.06531241813951,-118.6735302940071,7.475907365517034
33.75374139415982,-117.9810184320723,8.440881032682615
33.92875006566001,-118.42208284465,9.236387834089554
34.14541673146001,-118.74708284335,9.22873657394982
34.07875006506001,-118.45541617785,7.2768685192140445
33.74541673306001,-117.95541617985,7.33244767275168
34.19541673126001,-118.13874951245,9.043569467519244
34.03708339856001,-117.73874951405,8.971789264656463
33.73708339976001,-118.33874951165,8.884161968411458
34.10375006496001,-118.10541617925,8.892108511283022
33.96208339886001,-118.23041617875,8.817739307607738
33.9946958,-117.7732904,0.0
33.77875006626001,-117.97208284645,9.182638735337923
34.02041673196001,-117.97208284645,8.594706281388603
33.803750066160006,-117.97208284645,9.062427539522073
34.18708339796001,-118.20541617885002,8.993650051976845
33.96208339886001,-117.99708284635,8.770628568823719
33.76208339966001,-117.81374951375,9.128148587081984
34.04541673186001,-117.94708284655002,9.020726408628036
34.09541673166001,-118.31374951175002,9.3022857558283
34.05375006516001,-118.50541617765,7.916229792105547
34.0968666,-118.7057853,0.0
34.01208339866001,-118.08874951265,8.735740391387578
34.15375006476001,-118.07208284605,9.239387304667583
34.03708339856001,-117.84708284695,8.816721729868021
33.97875006546001,-118.41374951135,9.024099298765396
33.88803336673881,-118.0137072245773,8.214497570951501
33.88708339916001,-118.06374951275,8.88160680928271
34.12041673156001,-118.11374951255002,8.577097976439056
33.83708339936001,-118.07208284605,9.00313183573013
33.92041673236001,-118.03041617955,9.101810387560363
33.87041673256001,-118.35541617825,8.137620512152312
34.12041673156001,-117.69708284755,5.080687742711943
33.99541673206001,-118.39708284475,9.067563647435392
33.88708339916001,-118.13874951245,8.97619658287259
34.05375006516001,-118.41374951135,9.169944508127415
34.01971203531433,-117.8803180060127,8.42981243510655
34.19541673126001,-118.65541617705,8.959055437034152
33.76208339966001,-117.90541618005,9.220093632505883
34.1285731795913,-118.7507580998999,7.9764763185134155
33.94541673226001,-117.92208284665,9.205217972886494
33.79541673286001,-117.83874951365,8.560918168928724
33.87041673256001,-117.82208284705,9.05481421982357
34.14541673146001,-118.59708284395,8.660082050186924
33.72875006646001,-117.83041618035,9.005132579496236
33.78708339956001,-118.38041617815,7.791704343008362
34.11208339826001,-117.71374951415,0.7567027046216794
33.90679550953774,-117.9686572449587,5.59378658723865
34.17041673136001,-118.52208284425,9.325314892206508
34.13728161602933,-118.4477607607493,8.52339031449754
33.88708339916001,-118.35541617825,6.728436777136268
34.15375006476001,-118.04708284615,9.02044486349704
34.1665647788768,-118.6959784869995,8.08385089493068
34.0616913,-118.521286,0.0
33.84541673266001,-118.29708284515002,8.816042817383838
34.03708339856001,-118.23041617875,9.01621295004649
33.803750066160006,-118.26374951195,9.015647453406348
33.75375006636001,-117.87208284685,8.971494809836235
33.90375006576001,-117.83041618035,8.839557076215812
33.86208339926001,-117.79708284715,9.284081341458368
34.00375006536001,-118.06374951275,8.652614106196111
34.14541673146001,-118.56374951075,8.766017031142008
34.1022995,-118.5537395,0.0
34.11128525521836,-118.7109266642441,0.0
34.04541673186001,-118.05541617945,9.595927404144595
34.16208339806001,-118.31374951175002,9.24513245654069
34.12041673156001,-118.34708284495,8.205030270518415
33.7959924690238,-117.7634134363041,6.8904655964733585
33.82875006606001,-117.79708284715,8.74483938754706
33.96208339886001,-117.77208284725,1.9560481156413188
34.12041673156001,-117.79708284715,7.2988958236605805
34.15356822071782,-117.7714112571751,0.0
34.02041673196001,-118.16374951235,9.209015163634394
34.18708339796001,-118.16374951235,9.083360313763514
34.1119905,-118.6526111,0.0
