latitude,longitude,Travel_Time_2019
1.328750196060014,103.70291626685002,2.2
1.363145019707596,103.6271123150691,10.0
1.408261667961028,103.9261761025099,0.0
1.3454168626600025,103.92791626595,0.0
1.4454168622600037,103.90291626605,2.2
1.3120835294600113,103.76124959995002,0.0
1.186583254503652,104.0944848876096,4.4
1.463341071474021,103.9950008643543,3.0
1.4200635,103.8621222,0.0
1.2704168629600048,103.80291626644998,0.0
1.295416862860009,103.81124959975,2.2
1.453750195560005,104.06958293205004,10.0
1.42200915465478,104.0960090584036,0.0
1.428528059437603,103.6034770127604,6.2
1.4709601,103.8943899,0.0
1.37507406182302,103.6278580556021,8.8
1.420416862360014,103.63624960045,2.2
1.4179909,103.851336,2.2
1.2870835295600074,103.87791626615,0.0
1.34585520129143,103.7969462029764,2.2
1.3642354,103.9937336,5.2
1.4620835288600065,103.76958293325004,2.2
1.434620708049213,103.9943112322206,10.0
1.319595139733132,103.7691726005064,2.2
1.431257973340404,103.9865657272665,0.0
1.369933461377024,104.1130438651969,2.2
1.4528144,103.7693962,0.0
1.354308218357318,103.8521391192398,0.0
1.30375019616001,103.76124959995002,0.0
1.3870835291600088,103.61124960055002,5.2
1.380441722811827,103.6412902022606,10.0
1.3870835291600088,103.84458293295,2.2
1.452412567638386,104.0860943226356,10.0
1.3861719,103.9443178,0.0
1.469642469562698,103.9695528104323,6.6000000000000005
1.3454168626600025,103.86958293285,0.0
1.3620835292600049,103.96124959915,2.2
1.187083529960006,104.10291626525004,2.2
1.4620835288600065,103.80291626644998,2.2
1.4592053,103.7884778,0.0
1.3454168626600025,103.71124960014998,0.0
1.311527,103.735497,3.0
1.467925095943571,103.8043720637519,0.0
1.3290867,103.9368033,0.0
1.3704168625600062,103.96958293245,0.0
1.460958475820055,103.7933748948416,0.0
1.279149225109496,103.8197903886966,0.0
1.328750196060014,103.80291626644998,0.0
1.185503069214156,104.0192270320769,0.0
1.4370835289600024,103.83624959965,0.0
1.3204168627600126,103.71958293345,0.0
1.3120835294600113,103.78624959985,2.2
1.37764217717283,104.1152645514531,4.4
1.419078,103.6622311,7.4
1.346137978957776,103.7858766604936,2.2
1.344810431442727,103.7527523157436,0.0
1.304507474520952,103.8696206399944,0.0
1.328750196060014,103.94458293255002,2.2
1.336159939928014,103.8119325620629,2.2
1.362979379420233,103.6191118022438,8.4
1.17572679344893,104.0884975763973,7.4
1.30375019616001,103.78624959985,2.2
1.3120835294600113,103.79458293315002,0.0
1.453200748981857,103.6126577548124,4.4
1.321516352148922,104.0171195557029,0.0
1.4370835289600024,103.95291626585004,6.6000000000000005
1.3704168625600062,103.95291626585004,2.2
1.387778034777254,104.1378171087746,9.399999999999999
1.3620835292600049,103.76958293325004,2.2
1.3704168625600062,103.77791626655,3.2
1.295416862860009,103.80291626644998,0.0
1.4620835288600065,103.61124960055002,5.2
1.3870835291600088,103.89458293274998,2.2
1.4216,103.6130967,7.4
1.4620835288600065,103.92791626595,4.4
1.278750196260006,103.83624959965,0.0
1.436799898722062,103.9177475493399,2.2
1.178906218585105,104.0774919505376,9.399999999999999
1.4704168621600076,103.91958293265004,3.0
1.4704168621600076,103.90291626605,0.0
1.187083529960006,104.01124959895004,0.0
1.3454168626600025,103.71958293345,2.2
1.328750196060014,103.76958293325004,2.2
1.437701941514851,104.0783684634409,0.0
1.429227902171343,103.6287929806651,2.2
1.369512294969607,104.0121026256016,0.0
1.441361712094347,104.0687065763136,0.0
1.460356982483833,103.8430047181403,0.0
1.4620835288600065,103.91958293265004,2.2
1.453620844635371,103.8940739525623,3.0
1.352794618147581,104.0301914016594,0.0
1.4037501957600114,103.81124959975,2.2
1.385300910620645,103.9200160128078,2.2
1.4452,103.7701,0.0
1.41269630546688,104.1037722243057,0.0
1.3787501958600077,104.11958293185,5.2
1.3870835291600088,103.83624959965,0.0
1.420416862360014,104.10291626525004,0.0
1.3559987,103.9925215,0.0
1.394732044243143,103.6365970588608,8.8
1.3120835294600113,103.77791626655,0.0
1.295416862860009,103.76958293325004,0.0
1.328750196060014,103.86958293285,0.0
1.448507625634865,103.9529285225624,7.4
1.471113751916316,103.6449121621367,3.0
1.462649414507167,103.6600696234913,4.4
1.279898727364317,103.7770900148654,0.0
1.418620302729003,103.8013408553044,5.2
1.337083529360001,103.86124959955004,0.0
1.327761152550587,103.7623884170799,2.2
1.453284061695501,103.6207548376792,6.6000000000000005
1.378551562548534,103.8504713700487,2.2
1.4620835288600065,103.91124959935,0.0
1.328750196060014,103.74458293335,0.0
1.3204168627600126,103.72791626675,0.0
1.2704168629600048,103.81958293305,2.2
1.3954988,103.9191245,0.0
1.328750196060014,103.81958293305,2.2
1.372365890064667,103.983633978886,3.0
1.295416862860009,103.88624959945004,2.2
1.4620835288600065,103.97791626575004,7.4
1.4704168621600076,103.68624960025,4.4
1.428750195660001,103.84458293295,0.0
1.453750195560005,103.77791626655,0.0
1.401450353753405,103.6353624601005,6.6000000000000005
1.3120835294600113,103.82791626635004,0.0
1.4043241,103.6034482,7.4
1.1869385,104.0717443,0.0
1.39541686246001,103.87791626615,0.0
1.456089,103.8784601,0.0
1.3204168627600126,103.84458293295,0.0
1.328838989857625,103.8273933197248,2.2
1.4704168621600076,103.88624959945004,2.2
1.3537501959600036,103.74458293335,0.0
1.3724744,104.130981,4.4
1.3704168625600062,103.75291626665,2.2
1.3704168625600062,103.61958293384998,7.4
1.458970559442087,103.9544949820681,3.0
1.373876918372895,103.7381942777606,2.2
1.397457872486852,103.6082117683296,5.2
1.3537501959600036,103.96124959915,2.2
1.327805913237102,103.6779179088452,3.0
1.3158083,103.9712219,0.0
1.3960728,103.8629885,2.2
1.3204168627600126,103.91958293265004,2.2
1.3704168625600062,103.84458293295,0.0
1.3454168626600025,103.73624960005004,2.2
1.3120835294600113,103.80291626644998,2.2
1.355909927104192,104.1304109976973,0.0
1.316917508958601,104.0125057872248,0.0
1.4704168621600076,103.66124960035,2.2
1.295416862860009,103.78624959985,0.0
1.30375019616001,103.91958293265004,2.2
1.453750195560005,103.65291626705,6.6000000000000005
1.388541741480238,103.8871476738743,2.2
1.3870835291600088,103.77791626655,2.2
1.3454168626600025,103.70291626685002,0.0
1.3787501958600077,103.94458293255002,0.0
1.4704168621600076,103.61958293384998,5.2
1.305949,103.934681,2.2
1.369846707685683,103.8777629106556,2.2
1.1787501966600047,104.01958293225,2.2
1.4370835289600024,103.77791626655,0.0
1.388507567826107,103.854574137269,0.0
1.3204168627600126,103.76124959995002,2.2
1.2870835295600074,103.83624959965,0.0
1.352883051474257,104.132672467389,0.0
1.3335445,103.9667775,4.4
1.38748851786458,103.6439000129303,10.0
1.3120835294600113,103.86124959955004,0.0
1.337083529360001,103.94458293255002,0.0
1.4037501957600114,103.82791626635004,2.2
1.3204168627600126,103.79458293315002,2.2
1.461709741275566,103.9353528001881,3.0
