latitude,longitude,Travel_Time_2019
51.49541666206001,-0.1970833175500104,0.0
51.528749995260014,-0.0637499847499896,1.2
51.54541666186001,-0.0387499848499999,0.0
51.51937102841067,-0.006894379664165,2.2
51.528749995260014,-0.1137499845499974,1.4000000000000001
51.528749995260014,0.0195833482499949,4.0
51.54541666186001,-0.1720833176499923,1.2
51.54541666186001,0.0279166815500104,4.4
51.49541666206001,-0.0970833179499948,2.2
51.53708332856001,-0.1387499844499871,0.0
51.53708332856001,-0.13041665115,0.0
51.50374999536001,-0.0887499846500077,0.0
51.49541666206001,-0.2304166507499871,0.0
51.51208332866001,-0.0220833182499973,0.0
51.528749995260014,-0.047083318149987,0.0
51.54541666186001,-0.1470833177500026,0.0
51.478749995460014,-0.1387499844499871,2.2
51.53708332856001,-0.1137499845499974,0.0
51.478749995460014,0.0112500149500078,4.0
51.528749995260014,-0.0387499848499999,1.4000000000000001
51.49541666206001,-0.1470833177500026,0.0
51.54541666186001,-0.0220833182499973,2.6
51.50374999536001,-0.1970833175500104,2.2
51.53708332856001,-0.0137499849500102,1.2
51.47851884470636,-0.2292539715083336,2.6
51.55374999516001,-0.0220833182499973,2.2
51.48708332876001,-0.2304166507499871,1.2
51.55374999516001,-0.1554166510499897,1.2
51.53708332856001,0.0195833482499949,2.6
51.53708332856001,0.0112500149500078,1.2
51.47041666216001,0.0195833482499949,1.4000000000000001
51.52041666196001,-0.0220833182499973,2.2
51.50374999536001,-0.0804166513499922,1.2
51.55374999516001,-0.047083318149987,0.0
51.528749995260014,-0.0887499846500077,0.0
51.49541666206001,-0.0554166514500025,2.2
51.54541666186001,-0.0304166515500128,1.4000000000000001
51.52041666196001,-0.0304166515500128,2.6
51.55374999516001,0.0195833482499949,2.6
51.54541666186001,-0.1220833178500129,2.6
51.528749995260014,-0.1887499842499949,0.0
51.528749995260014,-0.0804166513499922,0.0
51.48708332876001,-0.047083318149987,1.2
51.52041666196001,-0.1554166510499897,0.0
51.55374999516001,-0.1887499842499949,2.2
