latitude,longitude,Population
34.0777623,-118.7111146,0.16700438970984682
34.05375006516001,-117.95541617985,4.565500714406253
34.02041673196001,-118.47208284445,6.928139570497775
34.08708339836001,-118.43041617795,1.4887629587933962
34.19541673126001,-118.53041617755,5.131165538081172
34.15375006476001,-118.57208284405002,3.5876237332518466
33.97273832108221,-117.775548841311,3.8375571980042826
34.02041673196001,-117.98874951305,0.0
34.07026581030096,-118.1980218529612,0.0
34.17041673136001,-118.30541617845,0.0
34.12093730000001,-118.3134232,0.03454745243381624
34.1125445,-118.3537833,0.46911104766274075
33.7868545,-117.9396322,4.259492331887199
33.87107205777386,-118.3303406878674,3.570079767155465
34.12041673156001,-117.74708284735,2.624166387726896
34.16208339806001,-118.57208284405002,3.709506090091075
34.09541673166001,-118.59708284395,0.8205869990422286
34.0969184,-118.5801229,0.008203317604041117
33.97041673216001,-118.21374951215,5.885916197696685
33.92920718455919,-117.7976932851642,0.2164717703433812
34.04541673186001,-118.13874951245,5.141298167596821
34.02041673196001,-118.43874951125,5.452461008661505
34.2030003,-118.2512004,0.17059430041819318
34.03708339856001,-118.36374951155,6.958387764706053
34.1973833,-118.2158217,0.0
33.88708339916001,-118.10541617925,0.0
33.95375006556001,-117.99708284635,0.3637841624730731
34.02040911082593,-117.7399980063867,0.0
34.00444526406935,-117.7054076519214,0.0
34.1794987,-118.0597403,0.08037360881031728
34.07788813625784,-118.1800864519276,4.247520639534711
33.803750066160006,-117.87208284685,1.2878686577146343
33.83708339936001,-118.31374951175002,0.0
34.1769022,-118.0182335,0.5130617586822892
34.02041673196001,-118.36374951155,4.788453479317304
33.92041673236001,-117.83041618035,0.0
33.77875925744221,-118.1285068695413,0.0
33.88663688994881,-117.9467602234476,3.041998248375126
34.06531241813951,-118.6735302940071,0.7306173150063561
33.75374139415982,-117.9810184320723,4.738466958398546
33.92875006566001,-118.42208284465,4.943679458996412
34.14541673146001,-118.74708284335,3.9224292239514695
34.07875006506001,-118.45541617785,0.5298209804858095
33.74541673306001,-117.95541617985,4.872682320881909
34.19541673126001,-118.13874951245,4.1673863957261945
34.03708339856001,-117.73874951405,5.283900570509912
33.73708339976001,-118.33874951165,3.7828644443329935
34.10375006496001,-118.10541617925,4.8978010532760505
33.96208339886001,-118.23041617875,0.0
33.9946958,-117.7732904,3.785920686694499
33.77875006626001,-117.97208284645,5.5954886996391355
34.02041673196001,-117.97208284645,0.3178848231232011
33.803750066160006,-117.97208284645,5.983334279992626
34.18708339796001,-118.20541617885002,2.8390626518556794
33.96208339886001,-117.99708284635,1.994010184062589
33.76208339966001,-117.81374951375,4.3387527611041605
34.04541673186001,-117.94708284655002,5.261768911252597
34.09541673166001,-118.31374951175002,0.09349838120425981
34.05375006516001,-118.50541617765,2.3868676334029093
34.0968666,-118.7057853,0.5121926538177817
34.01208339866001,-118.08874951265,3.3771388239052307
34.15375006476001,-118.07208284605,4.048369822529184
34.03708339856001,-117.84708284695,3.2021480469035435
33.97875006546001,-118.41374951135,0.0
33.88803336673881,-118.0137072245773,0.0
33.88708339916001,-118.06374951275,0.0
34.12041673156001,-118.11374951255002,3.7817751754637334
33.83708339936001,-118.07208284605,4.546105743516383
33.92041673236001,-118.03041617955,6.202895254747332
33.87041673256001,-118.35541617825,0.0
34.12041673156001,-117.69708284755,0.0
33.99541673206001,-118.39708284475,4.1249752307769585
33.88708339916001,-118.13874951245,5.137408515512831
34.05375006516001,-118.41374951135,0.0
34.01971203531433,-117.8803180060127,3.131229391810689
34.19541673126001,-118.65541617705,4.05587272817939
33.76208339966001,-117.90541618005,5.974671350797327
34.1285731795913,-118.7507580998999,0.0
33.94541673226001,-117.92208284665,2.0391817477690446
33.79541673286001,-117.83874951365,2.403478238636315
33.87041673256001,-117.82208284705,5.186896751466623
34.14541673146001,-118.59708284395,4.481255419793281
33.72875006646001,-117.83041618035,6.9092960305214195
33.78708339956001,-118.38041617815,3.9277945476926854
34.11208339826001,-117.71374951415,2.212173410051502
33.90679550953774,-117.9686572449587,2.267882068735098
34.17041673136001,-118.52208284425,6.3692304288690185
34.13728161602933,-118.4477607607493,2.6382627689270106
33.88708339916001,-118.35541617825,0.0
34.15375006476001,-118.04708284615,3.18372533064788
34.1665647788768,-118.6959784869995,2.7350174396372013
